name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
The Howling,R,Horror,1981,"April 10, 1981",0.635135135135135,0.013318944234603421,Joe Dante,Gary Brandner,Dee Wallace,United States,0.0028005853981915574,0.006316835520915497,Embassy Pictures,0.09240924092409245
Dragonslayer,PG,Action,1981,"June 26, 1981",0.6486486486486486,0.006652180344296688,Matthew Robbins,Hal Barwood,Peter MacNicol,United Kingdom,0.05055379680165844,0.004955562155602146,Paramount Pictures,0.15181518151815185
Cutter's Way,R,Crime,1981,"February 10, 1982",0.6756756756756757,0.0021937819926540593,Ivan Passer,Newton Thornburg,Jeff Bridges,United States,0.00841861026918766,0.0006154456148984792,Gurian Entertainment,0.15181518151815185
Quest for Fire,R,Adventure,1981,"February 12, 1982",0.7297297297297296,0.008735544060017541,Jean-Jacques Annaud,Gérard Brach,Everett McGill,Canada,0.03510422840641915,0.007362309677634045,International Cinema Corporation (ICC),0.12211221122112212
The Final Conflict,R,Horror,1981,"March 20, 1981",0.4999999999999999,0.0079021985737292,Graham Baker,David Seltzer,Sam Neill,United Kingdom,0.014036635140183764,0.00718978049740582,Twentieth Century Fox,0.1485148514851485
Mommie Dearest,R,Biography,1981,"September 25, 1981",0.6486486486486486,0.006235507601152517,Frank Perry,Christina Crawford,Faye Dunaway,United States,0.014036635140183764,0.006684337324045677,Paramount Pictures,0.21782178217821782
Private Lessons,R,Comedy,1981,"June 10, 1981",0.44594594594594594,0.001402103780680135,Alan Myerson,Dan Greenburg,Sylvia Kristel,United States,0.007856807782088051,0.009229512300071123,Barry & Enright Productions,0.0792079207920792
The Postman Always Rings Twice,R,Crime,1981,"March 20, 1981",0.635135135135135,0.009152216803161712,Bob Rafelson,David Mamet,Jack Nicholson,West Germany,0.03369972218867012,0.004346767529309852,CIP Filmproduktion GmbH,0.19471947194719472
Ragtime,PG,Drama,1981,"December 25, 1981",0.7297297297297296,0.003735471142287492,Milos Forman,E.L. Doctorow,James Cagney,United States,0.10031968594957656,0.005240317329613822,Dino De Laurentiis Company,0.30363036303630364
Deadly Blessing,R,Horror,1981,"August 14, 1981",0.4999999999999999,0.0021521147183396422,Wes Craven,Glenn M. Benest,Maren Jensen,United States,0.007014104051438636,0.002907628391859576,PolyGram Filmed Entertainment,0.12211221122112212
Eyewitness,R,Crime,1981,"February 13, 1981",0.5540540540540541,0.001860443798138723,Peter Yates,Steve Tesich,William Hurt,United States,0.023868178664426948,0.002247677664049342,Twentieth Century Fox,0.13201320132013203
Gallipoli,PG,Adventure,1981,"August 28, 1981",0.7432432432432432,0.01581898069346845,Peter Weir,David Williamson,Mel Gibson,Australia,0.10031968594957656,0.0020132711446101746,R&R Films,0.15511551155115513
Outland,R,Action,1981,"May 22, 1981",0.635135135135135,0.011652253262026738,Peter Hyams,Peter Hyams,Sean Connery,United Kingdom,0.04493577193066233,0.0061021375205467234,The Ladd Company,0.15181518151815185
Southern Comfort,R,Action,1981,"September 25, 1981",0.7162162162162161,0.007068853087440859,Walter Hill,Michael Kane,Keith Carradine,United States,0.10031968594957656,0.027743737806663903,Cinema Group Ventures,0.14191419141914194
S.O.B.,R,Comedy,1981,"July 1, 1981",0.6081081081081081,0.0023604510899117278,Blake Edwards,Blake Edwards,Julie Andrews,United States,0.03369972218867012,0.005221458754696513,Artista Management,0.19471947194719472
The Beyond,R,Horror,1981,"November 11, 1983",0.6621621621621621,0.008735544060017541,Lucio Fulci,Dardano Sacchetti,Catriona MacColl,Italy,0.0011151779368927266,4.338719049883368e-05,Fulvia Film,0.0792079207920792
Ghost Story,R,Drama,1981,"December 18, 1981",0.5945945945945945,0.0032771311248289037,John Irvin,Peter Straub,Craig Wasson,United States,0.10031968594957656,0.008208492301016555,Universal Pictures,0.15511551155115513
My Bloody Valentine,R,Horror,1981,"February 11, 1981",0.5945945945945945,0.0079021985737292,George Mihalka,Stephen A. Miller,Paul Kelman,Canada,0.10031968594957656,0.0019920028726538924,Canadian Film Development Corporation (CFDC),0.0891089108910891
The Funhouse,R,Horror,1981,"March 13, 1981",0.5405405405405406,0.005402162114864176,Tobe Hooper,Lawrence J. Block,Elizabeth Berridge,United States,0.10031968594957656,0.002769886512653972,Universal Pictures,0.10891089108910892
One from the Heart,R,Drama,1981,"February 11, 1982",0.6216216216216216,0.0023604510899117278,Francis Ford Coppola,Armyan Bernstein,Frederic Forrest,United States,0.07302589628564285,0.00022354479510929096,Zoetrope Studios,0.14521452145214522
The French Lieutenant's Woman,R,Drama,1981,"October 16, 1981",0.6891891891891891,0.005402162114864176,Karel Reisz,John Fowles,Meryl Streep,United Kingdom,0.10031968594957656,0.009444129520623694,Juniper Films,0.20132013201320134
The Great Muppet Caper,G,Adventure,1981,"June 26, 1981",0.7162162162162161,0.005818834858008347,Jim Henson,Tom Patchett,Jim Henson,United Kingdom,0.10031968594957656,0.010960044605125348,Henson Associates (HA),0.11221122112211221
True Confessions,R,Crime,1981,"September 25, 1981",0.5945945945945945,0.0031104620275712353,Ulu Grosbard,John Gregory Dunne,Robert De Niro,United States,0.028081697317674025,0.004513121619414301,Chartoff-Winkler Productions,0.1485148514851485
Looker,PG,Drama,1981,"October 30, 1981",0.5675675675675674,0.0020271128953963913,Michael Crichton,Michael Crichton,Albert Finney,United States,0.02246367244667792,0.027743737806663903,The Ladd Company,0.09900990099009901
Nighthawks,R,Action,1981,"April 10, 1981",0.6081081081081081,0.00748552583058503,Bruce Malmuth,David Shaber,Sylvester Stallone,United States,0.014036635140183764,0.006990983828248169,Universal Pictures,0.11881188118811883
Nice Dreams,R,Comedy,1981,"June 5, 1981",0.581081081081081,0.0029437929303135673,Tommy Chong,Tommy Chong,Cheech Marin,United States,0.10031968594957656,0.012994905384873653,C & C Brown Production,0.08250825082508254
Sharky's Machine,R,Action,1981,"December 18, 1981",0.5945945945945945,0.0023187838155973107,Burt Reynolds,William Diehl,Burt Reynolds,United States,0.10031968594957656,0.01250674944339739,Deliverance Productions,0.19471947194719472
Neighbors,R,Comedy,1981,"December 18, 1981",0.4999999999999999,0.0031521293018856524,John G. Avildsen,Thomas Berger,John Belushi,United States,0.023868178664426948,0.010506959747678188,Columbia Pictures,0.1023102310231023
Puberty Blues,R,Comedy,1981,"December 10, 1981",0.5405405405405406,0.0005270910200773761,Bruce Beresford,Margaret Kelly,Nell Schofield,Australia,0.10031968594957656,8.312980642057605e-05,Limelight Productions (II),0.0792079207920792
Eye of the Needle,R,Romance,1981,"July 24, 1981",0.7027027027027026,0.004110476611117246,Richard Marquand,Ken Follett,Donald Sutherland,United Kingdom,0.10031968594957656,0.006175555485760233,Kings Road Entertainment,0.16171617161716176
Wolfen,R,Horror,1981,"July 24, 1981",0.5945945945945945,0.0039021402395451603,Michael Wadleigh,Whitley Strieber,Albert Finney,United States,0.047744784366160385,0.0037321736146474186,Orion Pictures,0.1716171617161716
Student Bodies,R,Comedy,1981,"August 7, 1981",0.4864864864864864,0.0018187765238243058,Mickey Rose,Mickey Rose,Kristen Riter,United States,0.10031968594957656,0.0018140768982701709,Allen Smithee Classic Films,0.07590759075907591
Prince of the City,R,Crime,1981,"August 26, 1981",0.7567567567567567,0.0031521293018856524,Sidney Lumet,Jay Presson Allen,Treat Williams,United States,0.024149079907976753,0.002853265331638406,Orion Pictures,0.3432343234323433
The Hand,R,Drama,1981,"April 24, 1981",0.4864864864864864,0.0023604510899117278,Oliver Stone,Marc Brandel,Michael Caine,United States,0.10031968594957656,0.0008595207759038743,Orion Pictures,0.1353135313531353
Continental Divide,PG,Comedy,1981,"September 18, 1981",0.581081081081081,0.0019854456210819742,Michael Apted,Lawrence Kasdan,John Belushi,United States,0.10031968594957656,0.005471226785444616,Universal Pictures,0.13201320132013203
Diva,R,Music,1981,"April 23, 1982",0.7162162162162161,0.004985489371720005,Jean-Jacques Beineix,Daniel Odier,Wilhelmenia Fernandez,France,0.10031968594957656,3.8530216245523894e-05,Les Films Galaxie,0.17821782178217824
Venom,R,Horror,1981,"January 29, 1982",0.527027027027027,0.001068765586164798,Piers Haggard,Alan Scholefield,Klaus Kinski,United Kingdom,0.10031968594957656,0.0018366288668708848,Morison Film Group,0.09570957095709573
Fort Apache the Bronx,R,Crime,1981,"February 6, 1981",0.6486486486486486,0.002402118364226145,Daniel Petrie,Heywood Gould,Paul Newman,United States,0.10031968594957656,0.010255415965840006,Time Life Films,0.20462046204620463
Eyes of a Stranger,R,Horror,1981,"March 27, 1981",0.5540540540540541,0.000985431037535964,Ken Wiederhorn,Ron Kurz,Lauren Tewes,United States,0.002238782911091947,0.00039277429545394926,Georgetown Productions Inc.,0.06930693069306934
Zorro: The Gay Blade,PG,Action,1981,"July 17, 1981",0.581081081081081,0.0016937747008810545,Peter Medak,Hal Dresner,George Hamilton,United States,0.10031968594957656,0.027743737806663903,Melvin Simon Productions,0.09900990099009901
Under the Rainbow,PG,Comedy,1981,"July 31, 1981",0.472972972972973,0.001068765586164798,Steve Rash,Fred Bauer,Chevy Chase,United States,0.05617182167265454,0.006612067134655423,Innovisions,0.11551155115511555
Carbon Copy,PG,Comedy,1981,"September 25, 1981",0.4999999999999999,0.001068765586164798,Michael Schultz,Stanley Shapiro,George Segal,United States,0.016845647575681817,0.003359837666342421,DeHaven/Shapiro Productions,0.09570957095709573
The Incredible Shrinking Woman,PG,Comedy,1981,"January 30, 1981",0.4864864864864864,0.001860443798138723,Joel Schumacher,Richard Matheson,Lily Tomlin,United States,0.10031968594957656,0.0071155259342697294,Lija Productions,0.08250825082508254
The Night the Lights Went Out in Georgia,PG,Drama,1981,"June 5, 1981",0.5540540540540541,0.00035667186813141027,Ron Maxwell,Bob Bonney,Kristy McNichol,United States,0.10031968594957656,0.005241360794109201,Viacom Enterprises,0.16171617161716176
Quartet,R,Drama,1981,"October 25, 1981",0.5945945945945945,0.0005270910200773761,James Ivory,Jean Rhys,Isabelle Adjani,United Kingdom,0.10031968594957656,4.1208242760925375e-06,Merchant Ivory Productions,0.1254125412541254
Graduation Day,R,Horror,1981,"May 1, 1981",0.4054054054054054,0.0014854383293089691,Herb Freed,Anne Marisse,Christopher George,United States,0.0006938260715680188,0.027743737806663903,Baughn/Freed Productions,0.10891089108910892
Modern Problems,PG,Comedy,1981,"December 25, 1981",0.43243243243243235,0.0020271128953963913,Ken Shapiro,Ken Shapiro,Chevy Chase,United States,0.02246367244667792,0.009185684332749099,Twentieth Century Fox,0.09900990099009901
Pennies from Heaven,R,Drama,1981,"January 1, 1982",0.6216216216216216,0.0021937819926540593,Herbert Ross,Dennis Potter,Steve Martin,United States,0.06178984654365064,0.0032210003425857956,Metro-Goldwyn-Mayer (MGM),0.1485148514851485
American Pop,R,Animation,1981,"February 13, 1981",0.7162162162162161,0.0018187765238243058,Ralph Bakshi,Ronni Kern,Mews Small,United States,0.0042050916159405835,0.027743737806663903,Bakshi Productions,0.10891089108910892
The Legend of the Lone Ranger,PG,Action,1981,"May 22, 1981",0.43243243243243235,0.0008187619402782958,William A. Fraker,Ivan Goff,Klinton Spilsbury,United States,0.05055379680165844,0.004431487995676428,Eaves Movie Ranch,0.11551155115511555
Sphinx,PG,Adventure,1981,"February 11, 1981",0.44594594594594594,0.0005270910200773761,Franklin J. Schaffner,John Byrum,Lesley-Anne Down,United Kingdom,0.03931774705966623,0.0007103222114612346,Orion Pictures,0.18151815181518152
Night School,R,Horror,1981,"September 11, 1981",0.4999999999999999,0.000985431037535964,Ken Hughes,Ruth Avergon,Leonard Mann,United States,0.10031968594957656,0.00041077098485403944,Lorimar Productions,0.08250825082508254
An Eye for an Eye,R,Action,1981,"August 14, 1981",0.4864864864864864,0.0014854383293089691,Steve Carver,James Bruner,Chuck Norris,United States,0.010665820217586101,0.027743737806663903,Adams Apple Film Company,0.14191419141914194
Zoot Suit,R,Drama,1981,"January 1, 1982",0.6621621621621621,0.000443756471448542,Luis Valdez,Luis Valdez,Daniel Valdez,United States,0.007575906538538246,0.0011434814979840303,Universal Pictures,0.13201320132013203
Rich and Famous,R,Drama,1981,"October 9, 1981",0.5405405405405406,0.0006520928430206274,George Cukor,Gerald Ayres,Jacqueline Bisset,United States,0.10031968594957656,0.005089766230074683,Jaquet,0.17821782178217824
Buddy Buddy,R,Comedy,1981,"December 11, 1981",0.6216216216216216,0.001860443798138723,Billy Wilder,Francis Veber,Jack Lemmon,United States,0.028081697317674025,0.002549212210752599,Heron Productions,0.10891089108910892
Bustin' Loose,R,Comedy,1981,"May 22, 1981",0.5675675675675674,0.0011937674091080494,Oz Scott,Lonne Elder III,Richard Pryor,United States,0.030890709753172076,0.010979367839594117,Universal Pictures,0.1023102310231023
Modern Romance,R,Comedy,1981,"March 13, 1981",0.6891891891891891,0.0014854383293089691,Albert Brooks,Albert Brooks,Albert Brooks,United States,0.10031968594957656,0.0010056500585474194,Columbia Pictures,0.09900990099009901
Heartbeeps,PG,Comedy,1981,"December 18, 1981",0.32432432432432423,0.0005270910200773761,Allan Arkush,John Hill,Andy Kaufman,United States,0.03369972218867012,0.0007566564603850826,Universal Pictures,0.04950495049504952
Back Roads,R,Adventure,1981,"March 13, 1981",0.4999999999999999,0.0003308381580564717,Martin Ritt,Gary DeVore,Sally Field,United States,0.10031968594957656,0.004147544131992697,CBS Theatrical Films,0.1023102310231023
Take This Job and Shove It,PG,Comedy,1981,"May 15, 1981",0.41891891891891886,0.00030250441152266804,Gus Trikonis,Barry Schneider,Robert Hays,United States,0.009823116486936687,0.006170425264998205,Cinema Group Ventures,0.12211221122112212
Raggedy Man,R,Drama,1981,"September 18, 1981",0.6621621621621621,0.0005687582943917932,Jack Fisk,William D. Wittliff,Sissy Spacek,United States,0.10031968594957656,0.0006939650011134584,Universal Pictures,0.1023102310231023
Whose Life Is It Anyway?,R,Comedy,1981,"January 22, 1982",0.7297297297297296,0.0011104328604792152,John Badham,Brian Clark,Richard Dreyfuss,United States,0.036508734624168176,0.002882025755939153,Metro-Goldwyn-Mayer (MGM),0.1848184818481848
Inchon,PG,Drama,1981,"September 17, 1982",0.10810810810810817,0.00026000379172196265,Terence Young,Robin Moore,Laurence Olivier,South Korea,0.1292061449956039,0.0018265640529886737,One Way Productions,0.2541254125412541
All Night Long,R,Comedy,1981,"March 6, 1981",0.4864864864864864,0.0006937601173350445,Jean-Claude Tramont,W.D. Richter,Gene Hackman,United States,0.03931774705966623,0.001564313784554359,Universal Pictures,0.0792079207920792
The Pursuit of D.B. Cooper,PG,Adventure,1981,"November 13, 1981",0.4999999999999999,0.000443756471448542,Roger Spottiswoode,J.D. Reed,Robert Duvall,United States,0.03369972218867012,0.0013001051324020277,PolyGram Pictures,0.12211221122112212
Rollover,R,Drama,1981,"December 11, 1981",0.472972972972973,0.000443756471448542,Alan J. Pakula,Howard Kohn,Jane Fonda,United States,0.04493577193066233,0.0038110343833900003,IPC Films,0.17491749174917495
Only When I Laugh,R,Comedy,1981,"September 25, 1981",0.6216216216216216,0.0005270910200773761,Glenn Jordan,Neil Simon,Marsha Mason,United States,0.10031968594957656,0.008964617019481072,Columbia Pictures,0.18811881188118815
Honky Tonk Freeway,PG,Action,1981,"August 21, 1981",0.44594594594594594,0.0003720887596277446,John Schlesinger,Edward Clinton,David Rasche,United States,0.06740787141464674,0.0007039901275207529,EMI Films,0.14521452145214522
Paternity,PG,Comedy,1981,"October 2, 1981",0.4054054054054054,0.0003687553776825912,David Steinberg,Charlie Peters,Burt Reynolds,United States,0.10031968594957656,0.006616394825504313,Paramount Pictures,0.1023102310231023
King of the Mountain,PG,Action,1981,"May 1, 1981",0.4864864864864864,0.00014541878735731565,Noel Nosseck,David Barry,Harry Hamlin,United States,0.0056095978336896096,0.0006289720195132539,PolyGram Pictures,0.0891089108910891
Scream,R,Horror,1981,"January 1, 1981",0.13513513513513514,0.0002662538828691252,Byron Quisenberry,Byron Quisenberry,Pepper Martin,United States,0.10031968594957656,0.027743737806663903,Calendar International Pictures,0.06270627062706272
The Devil and Max Devlin,PG,Comedy,1981,"March 6, 1981",0.41891891891891886,0.0004854237457629591,Steven Hilliard Stern,Mary Rodgers,Elliott Gould,United States,0.10031968594957656,0.005619356949013832,Walt Disney Productions,0.10891089108910892
The Amateur,R,Crime,1981,"February 12, 1982",0.527027027027027,0.00031125453912869564,Charles Jarrott,Robert Littell,John Savage,Canada,0.10031968594957656,0.002420510646629806,Balkan Productions,0.16171617161716176
Longshot,TV-PG,Comedy,1981,1981,0.43243243243243235,2.7500401047515277e-05,E.W. Swackhamer,Barry Rosen,Leif Garrett,United States,0.10031968594957656,0.027743737806663903,Greentree,0.12211221122112212
