name,rating,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,budget_revenue,budget_per_vote,director_popularity,star_popularity,release_month,release_quarter,release_season,country_avg_gross,budget_category
Serial,8,1980,1980-03-28,0.635135135135135,0.0003666720139668,Bill Persky,Cyra McFadden,Martin Mull,0.7190388170055453,0.1003196859495765,0.0034666545733896,0.04224980195405334,0.0759075907590759,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0031505885222783006,0.1002829150111629,0.0034666545733896,0.0034666545733896,3,1,Spring,0.03171982795491697,Medium
Hero at Large,2,1980,1980-02-08,0.554054054054054,0.0006104255687062,Martin Davidson,AJ Carothers,John Ritter,0.7190388170055453,0.1003196859495765,0.0055964355005581,0.0015843675732770002,0.1155115511551155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0050861904699345374,0.10025848560648254,0.007277526694713999,0.0289067309477694,2,1,Winter,0.03171982795491697,Medium
Wholly Moses!,2,1980,1980-06-13,0.3783783783783784,0.0007354273916494,Gary Weis,Guy Thomas,Dudley Moore,0.7190388170055453,0.1003196859495765,0.004971579037072,0.04383416952733034,0.132013201320132,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004518304180645032,0.10024596232298194,0.004971579037072,0.0999553981620381,6,2,Summer,0.03171982795491697,Medium
"Bon Voyage, Charlie Brown (and Don't Come Back!!)",0,1980,1980-05-30,0.7297297297297297,0.001193767409108,Bill Melendez,Charles M. Schulz,Scott Beach,0.7190388170055453,0.1003196859495765,0.0007069582589412,0.0001320306311064167,0.0396039603960396,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0006425025998976785,0.10020007037117706,0.0007069582589412,0.0007069582589412,5,2,Spring,0.03171982795491697,Medium
In God We Trust (or Gimme That Prime Time Religion),2,1980,1980-09-26,0.4864864864864864,0.000387505651124,Marty Feldman,Marty Feldman,Marty Feldman,0.7190388170055453,0.1003196859495765,0.0018314912705604,0.04977554792711909,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0016645083187617623,0.10028082656258412,0.0018314912705604,0.0018314912705604,9,3,Fall,0.03171982795491697,Medium
Roadie,2,1980,1980-06-13,0.4459459459459459,0.0004437564714485,Alan Rudolph,Big Boy Medlin,Meat Loaf,0.7190388170055453,0.1003196859495765,0.0014842627427808,0.0002640612622128334,0.1419141914191419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001348937733036995,0.10027518818589329,0.012703869755760058,0.0014842627427808,6,2,Summer,0.03171982795491697,Medium
Just Tell Me What You Want,8,1980,1980-01-18,0.4864864864864864,0.0002291700087292,Sidney Lumet,Jay Presson Allen,Ali MacGraw,0.7190388170055453,0.1003196859495765,0.0007328471363843,0.04396620015843676,0.1617161716171617,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.000666031105089111,0.10029670095374343,0.0764856096408503,0.0007328471363843,1,1,Winter,0.03171982795491697,Medium
The Last Flight of Noah's Ark,0,1980,1980-06-25,0.527027027027027,0.0005270910200773,Charles Jarrott,Ernest K. Gann,Elliott Gould,0.7190388170055453,0.0168456475756818,0.0038632739880948,0.0011882756799577502,0.1122112211221122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0037992727778355015,0.016836773063792797,0.00638026067164816,0.0097768117108047,6,2,Summer,0.03171982795491697,Low
Little Miss Marker,2,1980,1980-03-21,0.5945945945945946,0.0005687582943917,Walter Bernstein,Damon Runyon,Walter Matthau,0.7190388170055453,0.1003196859495765,0.0022200692301709,0.04977554792711909,0.132013201320132,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0020176583755792564,0.10026266072966873,0.0022200692301709,0.0765972196007314,3,1,Spring,0.03171982795491697,Medium
Willie & Phil,8,1980,1980-08-15,0.5405405405405405,0.0001583356423947,Paul Mazursky,Jean Gruault,Michael Ontkean,0.7190388170055453,0.0154411413579327,0.0015452444796817,0.031687351465540005,0.1716171617161716,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015217469696129015,0.015438696861947326,0.0406726778477529,0.0057239032407925,8,3,Summer,0.03171982795491697,Low
Windwalker,2,1980,1983-11-18,0.6756756756756757,0.0004020891971341,Kieth Merrill,Ray Goldrup,Trevor Howard,0.7190388170055453,0.0084186102691876,0.0277437378066639,0.0001320306311064167,0.1485148514851485,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02751212395738906,0.008415226597481316,0.0277437378066639,0.0277437378066639,11,4,Fall,0.03171982795491697,Very Low
Phobia,8,1980,1980-09-09,0.2837837837837837,0.0002129197717466,John Huston,Gary Sherman,Paul Michael Glaser,0.02468972801689992,0.0143175363837335,2.0671906182754163e-05,0.0001320306311064167,0.1023102310231023,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.038011317092484e-05,0.014314488546099595,0.03566920729046085,2.0671906182754163e-05,9,3,Fall,0.012278920376867897,Low
Windows,8,1980,1980-01-18,0.3918918918918919,0.0002533370278316,Gordon Willis,Barry Siegel,Talia Shire,0.7190388170055453,0.1003196859495765,0.000747419112794,0.0001320306311064167,0.1089108910891089,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0006792745075254896,0.10029427769535663,0.000747419112794,0.000747419112794,1,1,Winter,0.03171982795491697,Medium
Loving Couples,2,1980,1980-10-24,0.4459459459459459,0.0001316685868335,Jack Smight,Martin Donovan,Shirley MacLaine,0.7190388170055453,0.1003196859495765,0.000985636683475,0.0002640612622128334,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0008957730158434772,0.10030647873727092,0.000985636683475,0.0905774209889859,10,4,Fall,0.03171982795491697,Medium
The King and the Mockingbird,5,1980,1980-03-19,0.8108108108108107,0.0019854456210819,Paul Grimault,Hans Christian Andersen,Jean Martin,0.034988117243200424,0.1003196859495765,5.870304365078488e-05,0.0001320306311064167,0.066006600660066,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.335089828927683e-05,0.10012090134442345,5.870304365078488e-05,5.870304365078488e-05,3,1,Spring,0.012679712551097365,Medium
"Oh, God! Book II",2,1980,1980-10-03,0.4459459459459459,0.0008604292145927,Gilbert Cates,Josh Greenfeld,George Burns,0.7190388170055453,0.1003196859495765,0.0050940342141029,0.04396620015843676,0.1023102310231023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004629594725197292,0.10023344216765627,0.0050940342141029,0.0126587271847339,10,4,Fall,0.03171982795491697,Medium
"Those Lips, Those Eyes",8,1980,1980-08-15,0.6216216216216215,9.7501421895736e-05,Michael Pressman,David Shaber,Frank Langella,0.7190388170055453,0.1003196859495765,0.000282520031619,0.0002640612622128334,0.1386138613861386,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0002567617713530091,0.10030990559115113,0.039865671327929106,0.0099149954204833,8,3,Summer,0.03171982795491697,Medium
La Cage aux Folles II,8,1980,1981-02-15,0.527027027027027,0.0007770946659638,Édouard Molinaro,Jean Poiret,Michel Serrault,0.034988117243200424,0.1003196859495765,0.0024408906918244,0.0001320306311064167,0.1287128712871287,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.002218346834100228,0.10024178859035628,0.0052117736059503,0.0025620502308466003,2,1,Winter,0.012679712551097365,Medium
The Gong Show Movie,8,1980,1980-05-23,0.3243243243243243,0.0002937542839166,Chuck Barris,Chuck Barris,Chuck Barris,0.7190388170055453,0.1003196859495765,0.0023254791635498,0.0001320306311064167,0.0858085808580858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0021134577461848375,0.10029022526626959,0.0023254791635498,0.0023254791635498,5,2,Spring,0.03171982795491697,Medium
Gilda Live,8,1980,1980-03-28,0.6621621621621622,0.0002350034271333,Mike Nichols,Anne Beatts,Gilda Radner,0.7190388170055453,0.1003196859495765,0.0007941702558128,0.0001320306311064167,0.1089108910891089,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0007217631984175858,0.10029611601858399,0.32220111017921027,0.0007941702558128,3,1,Spring,0.03171982795491697,Medium
Why Would I Lie?,2,1980,1980-08-08,0.6216216216216215,7.333440279337407e-05,Larry Peerce,Hollis Hodges,Treat Williams,0.7190388170055453,0.1003196859495765,0.0004128712600752,0.016503828888302086,0.1386138613861386,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0003752284589172754,0.10031232960479212,0.0285389754097002,0.00846677979264112,8,3,Summer,0.03171982795491697,Medium
First Family,8,1980,1980-12-25,0.3243243243243243,0.0002325033906744,Buck Henry,Buck Henry,Bob Newhart,0.7190388170055453,0.1003196859495765,0.0053380015516144,0.0001320306311064167,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004851318775604475,0.10029636670424544,0.0053380015516144,0.0151478855728221,12,4,Winter,0.03171982795491697,Medium
Indiana Jones and the Raiders of the Lost Ark,2,1981,1981-06-12,0.8783783783783783,0.3770742489994645,Steven Spielberg,Lawrence Kasdan,Harrison Ford,0.7190388170055453,0.0505537968016584,0.1369483622126526,0.04224980195405334,0.1716171617161716,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1303582573587215,0.036711017462122374,3.3818789755009466,1.719932284499765,6,2,Summer,0.03171982795491697,Medium-Low
Body Heat,8,1981,1981-08-28,0.7432432432432432,0.0133189442346034,Lawrence Kasdan,Lawrence Kasdan,William Hurt,0.7190388170055453,0.1003196859495765,0.0084497545683351,0.0014523369421705836,0.165016501650165,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.007679363257999839,0.09900109587445996,0.1458563560931413,0.0910151899932808,8,3,Summer,0.03171982795491697,Medium
An American Werewolf in London,8,1981,1981-08-21,0.7567567567567567,0.0404026725389745,John Landis,John Landis,David Naughton,0.10668074993398469,0.028081697317674,0.0107714858996298,0.0001320306311064167,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.010477266473796045,0.026991181452027682,0.2796417751195459,0.0179036468565717,8,3,Summer,0.02208202211336758,Low
Escape from New York,8,1981,1981-07-10,0.7162162162162162,0.0545695458058763,John Carpenter,John Carpenter,Kurt Russell,0.7190388170055453,0.0168456475756818,0.0088662229887475,0.00039609189331925006,0.1188118811881188,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008719340059020713,0.01597395604934596,0.0867059826199886,0.35314522855889197,7,3,Summer,0.03171982795491697,Low
The Evil Dead,10,1981,1983-04-15,0.7567567567567567,0.0799865831376707,Sam Raimi,Sam Raimi,Bruce Campbell,0.7190388170055453,0.0009747273151178,0.0010383089870214,0.00039609189331925006,0.0726072607260726,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0010372979044200475,0.0009025365040053902,1.1548124722662254,0.007593777216629701,4,2,Spring,0.03171982795491697,Very Low
Porky's,8,1981,1982-03-19,0.5810810810810811,0.0166523261797567,Bob Clark,Bob Clark,Dan Monahan,0.02468972801689992,0.0070141040514386,0.0390866711703825,0.0002640612622128334,0.1023102310231023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.038814422770374564,0.006899216055301112,0.08843763600840537,0.05814984836711801,3,1,Spring,0.012278920376867897,Very Low
Blow Out,8,1981,1981-07-24,0.7432432432432432,0.0195690353817659,Brian De Palma,Brian De Palma,John Travolta,0.7190388170055453,0.0505537968016584,0.0042144905802786,0.00039609189331925006,0.1485148514851485,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.004011684687742158,0.04958349562148983,0.3789445194296932,0.9475437886272821,7,3,Summer,0.03171982795491697,Medium-Low
Clash of the Titans,2,1981,1981-06-12,0.6756756756756757,0.0174856716660451,Desmond Davis,Beverley Cross,Laurence Olivier,0.10668074993398469,0.0421267594951642,0.014432198879132,0.0001320306311064167,0.1815181518151815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.013848794062368542,0.04140280366423761,0.014432198879132,0.0257829459530339,6,2,Summer,0.02208202211336758,Low
Excalibur,8,1981,1981-04-10,0.7432432432432432,0.024569108299496,John Boorman,Thomas Malory,Nigel Terry,0.10668074993398469,0.030890709753172,0.0122823346847892,0.0007921837866385001,0.2541254125412541,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011914293696302666,0.030149952309651527,0.0370666573696354,0.0122823346847892,4,2,Spring,0.02208202211336758,Low
Mad Max 2,8,1981,1982-05-21,0.7702702702702702,0.070819782788499,George Miller,Terry Hayes,Mel Gibson,0.012014787430683918,0.0084186102691876,0.0083126153768017,0.0007921837866385001,0.1089108910891089,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008243218929272563,0.00786183670165756,0.4128303675762533,1.4803192646205625,5,2,Spring,0.013277328171530128,Very Low
Stripes,8,1981,1981-06-26,0.6756756756756757,0.0283191629877935,Ivan Reitman,Len Blum,Bill Murray,0.7190388170055453,0.028081697317674,0.0299576131375746,0.04383416952733034,0.1419141914191419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029139331257171275,0.02730834776635135,0.6365012048376308,0.3927100298419107,6,2,Summer,0.03171982795491697,Low
Possession,8,1981,1983-10-28,0.7432432432432432,0.0112355805188825,Andrzej Zulawski,Andrzej Zulawski,Isabelle Adjani,0.034988117243200424,0.1003196859495765,0.0003909844957001,0.0019804594665962503,0.2013201320132013,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0003553371812689874,0.09920505951550948,0.0003909844957001,0.0020280015197027923,10,4,Fall,0.012679712551097365,Medium
